,Staircase_name,Before_Response,Same_Response,After_Response,participant_id
17819,400_2,4,7.0,4.0,4455
17820,100_1,5,6.0,4.0,4456
17821,100_2,5,6.0,4.0,4456
17822,400_1,2,4.0,9.0,4456
17823,400_2,0,5.0,10.0,4456
17824,100_1,8,6.0,1.0,4457
17825,100_2,2,11.0,2.0,4457
17826,400_1,5,2.0,8.0,4457
17827,400_2,2,2.0,11.0,4457
17828,100_1,3,8.0,4.0,4458
17829,100_2,3,10.0,2.0,4458
17830,400_1,2,6.0,7.0,4458
17831,400_2,4,3.0,8.0,4458
17832,100_1,4,7.0,4.0,4459
17833,100_2,2,6.0,7.0,4459
17834,400_1,6,1.0,8.0,4459
17835,400_2,2,3.0,10.0,4459
17836,100_1,3,8.0,4.0,4460
17837,100_2,4,7.0,4.0,4460
17838,400_1,11,2.0,2.0,4460
17839,400_2,5,4.0,6.0,4460
17840,100_1,5,2.0,8.0,4461
17841,100_2,8,4.0,3.0,4461
17842,400_1,9,3.0,3.0,4461
17843,400_2,10,2.0,3.0,4461
17844,100_1,4,10.0,1.0,4462
17845,100_2,6,8.0,1.0,4462
17846,400_1,10,0.0,5.0,4462
17847,400_2,10,1.0,4.0,4462
17848,100_1,7,7.0,1.0,4463
17849,100_2,5,7.0,3.0,4463
17850,400_1,2,6.0,7.0,4463
17851,400_2,4,4.0,7.0,4463
17852,100_1,4,10.0,1.0,4464
17853,100_2,5,5.0,5.0,4464
17854,400_1,5,5.0,5.0,4464
17855,400_2,6,2.0,7.0,4464
17856,100_1,10,5.0,0.0,4465
17857,100_2,10,4.0,1.0,4465
17858,400_1,4,2.0,9.0,4465
17859,400_2,3,2.0,10.0,4465
17860,100_1,5,1.0,9.0,4466
17861,100_2,4,5.0,6.0,4466
17862,400_1,7,5.0,3.0,4466
17863,400_2,6,8.0,1.0,4466
17864,100_1,9,5.0,1.0,4467
17865,100_2,9,5.0,1.0,4467
17866,400_1,3,2.0,10.0,4467
17867,400_2,4,1.0,10.0,4467
17868,100_1,3,5.0,7.0,4468
17869,100_2,5,7.0,3.0,4468
17870,400_1,5,5.0,5.0,4468
17871,400_2,7,5.0,3.0,4468
17872,100_1,5,2.0,8.0,4469
17873,100_2,5,1.0,9.0,4469
17874,400_1,7,8.0,0.0,4469
17875,400_2,10,5.0,0.0,4469
17876,100_1,8,3.0,4.0,4470
17877,100_2,6,4.0,5.0,4470
17878,400_1,1,10.0,4.0,4470
17879,400_2,2,5.0,8.0,4470
17880,100_1,15,0.0,0.0,4471
17881,100_2,14,0.0,1.0,4471
17882,400_1,3,0.0,12.0,4471
17883,400_2,0,2.0,13.0,4471
17884,100_1,6,7.0,2.0,4472
17885,100_2,7,6.0,2.0,4472
17886,400_1,5,2.0,8.0,4472
17887,400_2,7,0.0,8.0,4472
17888,100_1,5,10.0,0.0,4473
17889,100_2,2,6.0,7.0,4473
17890,400_1,4,8.0,3.0,4473
17891,400_2,7,5.0,3.0,4473
17892,100_1,6,4.0,5.0,4474
17893,100_2,11,2.0,2.0,4474
17894,400_1,5,2.0,8.0,4474
17895,400_2,3,0.0,12.0,4474
17896,100_1,9,5.0,1.0,4475
17897,100_2,6,7.0,2.0,4475
17898,400_1,7,0.0,8.0,4475
17899,400_2,5,2.0,8.0,4475
17900,100_1,2,7.0,6.0,4476
17901,100_2,6,5.0,4.0,4476
17902,400_1,6,3.0,6.0,4476
17903,400_2,4,5.0,6.0,4476
17904,100_1,15,0.0,0.0,4477
17905,100_2,15,0.0,0.0,4477
17906,400_1,3,0.0,12.0,4477
17907,400_2,2,1.0,12.0,4477
17908,100_1,2,7.0,6.0,4478
17909,100_2,4,9.0,2.0,4478
17910,400_1,4,5.0,6.0,4478
17911,400_2,9,2.0,4.0,4478
17912,100_1,5,4.0,6.0,4479
17913,100_2,2,4.0,9.0,4479
17914,400_1,4,5.0,6.0,4479
17915,400_2,6,3.0,6.0,4479
17916,100_1,7,8.0,0.0,4480
17917,100_2,7,8.0,0.0,4480
17918,400_1,11,0.0,4.0,4480
17919,400_2,11,0.0,4.0,4480
17920,100_1,4,8.0,3.0,4481
17921,100_2,7,0.0,8.0,4481
17922,400_1,7,5.0,3.0,4481
17923,400_2,6,8.0,1.0,4481
17924,100_1,7,7.0,1.0,4482
17925,100_2,5,8.0,2.0,4482
17926,400_1,7,1.0,7.0,4482
17927,400_2,2,3.0,10.0,4482
17928,100_1,5,10.0,0.0,4483
17929,100_2,5,10.0,0.0,4483
17930,400_1,13,0.0,2.0,4483
17931,400_2,13,0.0,2.0,4483
17932,100_1,8,3.0,4.0,4484
17933,100_2,7,4.0,4.0,4484
17934,400_1,2,3.0,10.0,4484
17935,400_2,0,1.0,14.0,4484
17936,100_1,4,6.0,5.0,4485
17937,100_2,2,8.0,5.0,4485
17938,400_1,2,6.0,7.0,4485
17939,400_2,2,3.0,10.0,4485
17940,100_1,5,0.0,10.0,4486
17941,100_2,9,0.0,6.0,4486
17942,400_1,7,8.0,0.0,4486
17943,400_2,7,8.0,0.0,4486
17944,100_1,4,4.0,7.0,4487
17945,100_2,1,3.0,11.0,4487
17946,400_1,8,4.0,3.0,4487
17947,400_2,6,3.0,6.0,4487
17948,100_1,4,3.0,8.0,4488
17949,100_2,4,3.0,8.0,4488
17950,400_1,5,9.0,1.0,4488
17951,400_2,4,5.0,6.0,4488
17952,100_1,6,6.0,3.0,4489
17953,100_2,4,4.0,7.0,4489
17954,400_1,4,5.0,6.0,4489
17955,400_2,4,7.0,4.0,4489
17956,100_1,4,4.0,7.0,4490
17957,100_2,7,3.0,5.0,4490
17958,400_1,7,4.0,4.0,4490
17959,400_2,2,6.0,7.0,4490
17960,100_1,0,9.0,6.0,4491
17961,100_2,3,11.0,1.0,4491
17962,400_1,7,3.0,5.0,4491
17963,400_2,10,3.0,2.0,4491
17964,100_1,7,2.0,6.0,4492
17965,100_2,7,1.0,7.0,4492
17966,400_1,7,4.0,4.0,4492
17967,400_2,5,6.0,4.0,4492
17968,100_1,11,0.0,4.0,4493
17969,100_2,6,1.0,8.0,4493
17970,400_1,4,10.0,1.0,4493
17971,400_2,6,8.0,1.0,4493
17972,100_1,7,7.0,1.0,4494
17973,100_2,2,9.0,4.0,4494
17974,400_1,3,5.0,7.0,4494
17975,400_2,5,5.0,5.0,4494
17976,100_1,5,5.0,5.0,4495
17977,100_2,9,2.0,4.0,4495
17978,400_1,3,6.0,6.0,4495
17979,400_2,6,6.0,3.0,4495
17980,100_1,5,4.0,6.0,4496
17981,100_2,8,1.0,6.0,4496
17982,400_1,8,5.0,2.0,4496
17983,400_2,8,6.0,1.0,4496
17984,100_1,8,4.0,3.0,4497
17985,100_2,3,8.0,4.0,4497
17986,400_1,3,2.0,10.0,4497
17987,400_2,3,3.0,9.0,4497
17988,100_1,8,4.0,3.0,4498
17989,100_2,5,2.0,8.0,4498
17990,400_1,1,5.0,9.0,4498
17991,400_2,6,6.0,3.0,4498
17992,100_1,3,12.0,,4499
17993,100_2,3,12.0,,4499
17994,400_1,15,0.0,,4499
17995,400_2,15,0.0,,4499
17996,100_1,9,6.0,0.0,4500
17997,100_2,8,6.0,1.0,4500
17998,400_1,5,3.0,7.0,4500
17999,400_2,9,0.0,6.0,4500
18000,100_1,9,6.0,0.0,4501
18001,100_2,9,6.0,0.0,4501
18002,400_1,9,0.0,6.0,4501
18003,400_2,9,0.0,6.0,4501
18004,100_1,8,5.0,2.0,4502
18005,100_2,5,4.0,6.0,4502
18006,400_1,9,3.0,3.0,4502
18007,400_2,4,5.0,6.0,4502
18008,100_1,5,10.0,0.0,4503
18009,100_2,5,10.0,0.0,4503
18010,400_1,13,0.0,2.0,4503
18011,400_2,13,0.0,2.0,4503
18012,100_1,7,4.0,4.0,4504
18013,100_2,11,3.0,1.0,4504
18014,400_1,3,2.0,10.0,4504
18015,400_2,2,4.0,9.0,4504
18016,100_1,5,4.0,6.0,4505
18017,100_2,8,2.0,5.0,4505
18018,400_1,3,7.0,5.0,4505
18019,400_2,7,4.0,4.0,4505
18020,100_1,5,4.0,6.0,4506
18021,100_2,6,4.0,5.0,4506
18022,400_1,3,6.0,6.0,4506
18023,400_2,5,7.0,3.0,4506
18024,100_1,8,2.0,5.0,4507
18025,100_2,6,6.0,3.0,4507
18026,400_1,5,9.0,1.0,4507
18027,400_2,7,5.0,3.0,4507
18028,100_1,13,1.0,1.0,4508
18029,100_2,10,2.0,3.0,4508
18030,400_1,3,2.0,10.0,4508
18031,400_2,0,2.0,13.0,4508
18032,100_1,8,3.0,4.0,4509
18033,100_2,7,1.0,7.0,4509
18034,400_1,4,7.0,4.0,4509
18035,400_2,7,6.0,2.0,4509
18036,100_1,3,8.0,4.0,4510
18037,100_2,5,6.0,4.0,4510
18038,400_1,3,4.0,8.0,4510
18039,400_2,2,3.0,10.0,4510
18040,100_1,2,8.0,5.0,4511
18041,100_2,9,3.0,3.0,4511
18042,400_1,2,4.0,9.0,4511
18043,400_2,3,3.0,9.0,4511
18044,100_1,5,5.0,5.0,4512
18045,100_2,7,6.0,2.0,4512
18046,400_1,4,4.0,7.0,4512
18047,400_2,5,5.0,5.0,4512
18048,100_1,2,9.0,4.0,4513
18049,100_2,7,3.0,5.0,4513
18050,400_1,6,4.0,5.0,4513
18051,400_2,5,5.0,5.0,4513
18052,100_1,7,7.0,1.0,4514
18053,100_2,4,8.0,3.0,4514
18054,400_1,4,3.0,8.0,4514
18055,400_2,9,0.0,6.0,4514
18056,100_1,11,3.0,1.0,4515
18057,100_2,13,2.0,0.0,4515
18058,400_1,2,2.0,11.0,4515
18059,400_2,3,2.0,10.0,4515
18060,100_1,9,0.0,6.0,4516
18061,100_2,8,0.0,7.0,4516
18062,400_1,7,1.0,7.0,4516
18063,400_2,6,8.0,1.0,4516
18064,100_1,8,6.0,1.0,4517
18065,100_2,4,6.0,5.0,4517
18066,400_1,0,8.0,7.0,4517
18067,400_2,4,6.0,5.0,4517
18068,100_1,7,4.0,4.0,4518
18069,100_2,2,10.0,3.0,4518
18070,400_1,5,5.0,5.0,4518
18071,400_2,5,4.0,6.0,4518
18072,100_1,7,7.0,1.0,4519
18073,100_2,7,0.0,8.0,4519
18074,400_1,7,8.0,0.0,4519
18075,400_2,9,6.0,0.0,4519
18076,100_1,6,5.0,4.0,4520
18077,100_2,4,7.0,4.0,4520
18078,400_1,5,4.0,6.0,4520
18079,400_2,3,4.0,8.0,4520
18080,100_1,8,5.0,2.0,4521
18081,100_2,13,2.0,0.0,4521
18082,400_1,4,1.0,10.0,4521
18083,400_2,2,2.0,11.0,4521
18084,100_1,5,5.0,5.0,4522
18085,100_2,6,6.0,3.0,4522
18086,400_1,4,4.0,7.0,4522
18087,400_2,6,4.0,5.0,4522
18088,100_1,9,6.0,0.0,4523
18089,100_2,5,8.0,2.0,4523
18090,400_1,8,1.0,6.0,4523
18091,400_2,9,0.0,6.0,4523
18092,100_1,7,6.0,2.0,4524
18093,100_2,5,6.0,4.0,4524
18094,400_1,6,2.0,7.0,4524
18095,400_2,5,4.0,6.0,4524
18096,100_1,6,4.0,5.0,4525
18097,100_2,3,9.0,3.0,4525
18098,400_1,5,5.0,5.0,4525
18099,400_2,8,3.0,4.0,4525
18100,100_1,8,0.0,7.0,4526
18101,100_2,8,0.0,7.0,4526
18102,400_1,6,1.0,8.0,4526
18103,400_2,5,6.0,4.0,4526
18104,100_1,3,6.0,6.0,4527
18105,100_2,6,2.0,7.0,4527
18106,400_1,5,4.0,6.0,4527
18107,400_2,7,6.0,2.0,4527
18108,100_1,6,8.0,1.0,4528
18109,100_2,7,8.0,0.0,4528
18110,400_1,9,2.0,4.0,4528
18111,400_2,9,1.0,5.0,4528
18112,100_1,7,8.0,0.0,4529
18113,100_2,7,8.0,0.0,4529
18114,400_1,11,0.0,4.0,4529
18115,400_2,11,0.0,4.0,4529
18116,100_1,4,7.0,4.0,4530
18117,100_2,8,5.0,2.0,4530
18118,400_1,0,5.0,10.0,4530
18119,400_2,4,3.0,8.0,4530
18120,100_1,2,10.0,3.0,4531
18121,100_2,3,9.0,3.0,4531
18122,400_1,6,3.0,6.0,4531
18123,400_2,6,2.0,7.0,4531
18124,100_1,4,6.0,5.0,4532
18125,100_2,7,4.0,4.0,4532
18126,400_1,3,5.0,7.0,4532
18127,400_2,5,1.0,9.0,4532
18128,100_1,6,5.0,4.0,4533
18129,100_2,7,2.0,6.0,4533
18130,400_1,5,3.0,7.0,4533
18131,400_2,6,6.0,3.0,4533
18132,100_1,7,2.0,6.0,4534
18133,100_2,3,2.0,10.0,4534
18134,400_1,7,7.0,1.0,4534
18135,400_2,9,4.0,2.0,4534
18136,100_1,3,10.0,2.0,4535
18137,100_2,6,6.0,3.0,4535
18138,400_1,7,3.0,5.0,4535
18139,400_2,5,3.0,7.0,4535
18140,100_1,5,4.0,6.0,4536
18141,100_2,7,3.0,5.0,4536
18142,400_1,5,7.0,3.0,4536
18143,400_2,7,4.0,4.0,4536
18144,100_1,6,5.0,4.0,4537
18145,100_2,7,7.0,1.0,4537
18146,400_1,6,6.0,3.0,4537
18147,400_2,5,3.0,7.0,4537
18148,100_1,7,6.0,2.0,4538
18149,100_2,4,6.0,5.0,4538
18150,400_1,5,9.0,1.0,4538
18151,400_2,7,6.0,2.0,4538
18152,100_1,5,5.0,5.0,4539
18153,100_2,7,5.0,3.0,4539
18154,400_1,1,3.0,11.0,4539
18155,400_2,3,1.0,11.0,4539
18156,100_1,4,5.0,6.0,4540
18157,100_2,6,7.0,2.0,4540
18158,400_1,4,6.0,5.0,4540
18159,400_2,4,5.0,6.0,4540
18160,100_1,3,7.0,5.0,4541
18161,100_2,6,6.0,3.0,4541
18162,400_1,2,6.0,7.0,4541
18163,400_2,5,2.0,8.0,4541
18164,100_1,4,11.0,0.0,4542
18165,100_2,4,10.0,1.0,4542
18166,400_1,13,0.0,2.0,4542
18167,400_2,9,1.0,5.0,4542
18168,100_1,5,6.0,4.0,4543
18169,100_2,3,8.0,4.0,4543
18170,400_1,5,10.0,0.0,4543
18171,400_2,8,4.0,3.0,4543
18172,100_1,2,7.0,6.0,4544
18173,100_2,5,6.0,4.0,4544
18174,400_1,8,4.0,3.0,4544
18175,400_2,8,4.0,3.0,4544
18176,100_1,12,2.0,1.0,4545
18177,100_2,12,2.0,1.0,4545
18178,400_1,4,1.0,10.0,4545
18179,400_2,3,1.0,11.0,4545
18180,100_1,5,10.0,0.0,4546
18181,100_2,3,6.0,6.0,4546
18182,400_1,7,2.0,6.0,4546
18183,400_2,6,3.0,6.0,4546
18184,100_1,6,8.0,1.0,4547
18185,100_2,6,8.0,1.0,4547
18186,400_1,11,0.0,4.0,4547
18187,400_2,6,3.0,6.0,4547
18188,100_1,4,8.0,3.0,4548
18189,100_2,3,11.0,1.0,4548
18190,400_1,4,11.0,0.0,4548
18191,400_2,5,10.0,0.0,4548
18192,100_1,6,7.0,2.0,4549
18193,100_2,6,2.0,7.0,4549
18194,400_1,6,3.0,6.0,4549
18195,400_2,3,6.0,6.0,4549
18196,100_1,2,9.0,4.0,4550
18197,100_2,6,9.0,0.0,4550
18198,400_1,10,0.0,5.0,4550
18199,400_2,2,5.0,8.0,4550
18200,100_1,11,4.0,0.0,4551
18201,100_2,11,4.0,0.0,4551
18202,400_1,7,0.0,8.0,4551
18203,400_2,7,0.0,8.0,4551
18204,100_1,2,12.0,1.0,4552
18205,100_2,2,12.0,1.0,4552
18206,400_1,10,3.0,2.0,4552
18207,400_2,12,1.0,2.0,4552
18208,100_1,6,9.0,0.0,4553
18209,100_2,6,9.0,0.0,4553
18210,400_1,10,1.0,4.0,4553
18211,400_2,8,2.0,5.0,4553
18212,100_1,3,12.0,,4554
18213,100_2,3,12.0,,4554
18214,400_1,15,0.0,,4554
18215,400_2,15,0.0,,4554
18216,100_1,6,6.0,3.0,4555
18217,100_2,10,4.0,1.0,4555
18218,400_1,5,1.0,9.0,4555
18219,400_2,6,1.0,8.0,4555
18220,100_1,11,4.0,0.0,4556
18221,100_2,11,4.0,0.0,4556
18222,400_1,7,0.0,8.0,4556
18223,400_2,7,0.0,8.0,4556
18224,100_1,10,0.0,5.0,4557
18225,100_2,7,0.0,8.0,4557
18226,400_1,8,7.0,0.0,4557
18227,400_2,7,8.0,0.0,4557
18228,100_1,2,11.0,2.0,4558
18229,100_2,5,6.0,4.0,4558
18230,400_1,5,7.0,3.0,4558
18231,400_2,8,5.0,2.0,4558
18232,100_1,8,0.0,7.0,4559
18233,100_2,9,0.0,6.0,4559
18234,400_1,5,10.0,0.0,4559
18235,400_2,7,8.0,0.0,4559
18236,100_1,8,5.0,2.0,4560
18237,100_2,6,7.0,2.0,4560
18238,400_1,3,5.0,7.0,4560
18239,400_2,2,4.0,9.0,4560
18240,100_1,3,9.0,3.0,4561
18241,100_2,8,5.0,2.0,4561
18242,400_1,2,5.0,8.0,4561
18243,400_2,5,1.0,9.0,4561
18244,100_1,9,6.0,0.0,4562
18245,100_2,9,6.0,0.0,4562
18246,400_1,9,0.0,6.0,4562
18247,400_2,9,0.0,6.0,4562
18248,100_1,7,6.0,2.0,4563
18249,100_2,11,2.0,2.0,4563
18250,400_1,3,1.0,11.0,4563
18251,400_2,3,1.0,11.0,4563
18252,100_1,4,3.0,8.0,4564
18253,100_2,5,6.0,4.0,4564
18254,400_1,6,1.0,8.0,4564
18255,400_2,11,4.0,0.0,4564
18256,100_1,7,6.0,2.0,4565
18257,100_2,3,3.0,9.0,4565
18258,400_1,5,8.0,2.0,4565
18259,400_2,6,5.0,4.0,4565
18260,100_1,3,12.0,,4566
18261,100_2,3,12.0,,4566
18262,400_1,15,0.0,,4566
18263,400_2,15,0.0,,4566
18264,100_1,10,3.0,2.0,4567
18265,100_2,11,2.0,2.0,4567
18266,400_1,1,2.0,12.0,4567
18267,400_2,1,1.0,13.0,4567
18268,100_1,6,0.0,9.0,4568
18269,100_2,8,0.0,7.0,4568
18270,400_1,10,5.0,0.0,4568
18271,400_2,8,7.0,0.0,4568
18272,100_1,13,2.0,0.0,4569
18273,100_2,13,2.0,0.0,4569
18274,400_1,5,0.0,10.0,4569
18275,400_2,5,0.0,10.0,4569
18276,100_1,8,3.0,4.0,4570
18277,100_2,8,4.0,3.0,4570
18278,400_1,3,4.0,8.0,4570
18279,400_2,3,3.0,9.0,4570
18280,100_1,5,5.0,5.0,4571
18281,100_2,5,5.0,5.0,4571
18282,400_1,4,6.0,5.0,4571
18283,400_2,5,4.0,6.0,4571
18284,100_1,7,0.0,8.0,4572
18285,100_2,5,4.0,6.0,4572
18286,400_1,5,9.0,1.0,4572
18287,400_2,3,9.0,3.0,4572
18288,100_1,4,1.0,10.0,4573
18289,100_2,7,6.0,2.0,4573
18290,400_1,6,7.0,2.0,4573
18291,400_2,7,6.0,2.0,4573
18292,100_1,3,12.0,,4574
18293,100_2,3,12.0,,4574
18294,400_1,15,0.0,,4574
18295,400_2,15,0.0,,4574
18296,100_1,7,2.0,6.0,4575
18297,100_2,5,3.0,7.0,4575
18298,400_1,10,3.0,2.0,4575
18299,400_2,2,8.0,5.0,4575
18300,100_1,3,4.0,8.0,4576
18301,100_2,6,5.0,4.0,4576
18302,400_1,4,5.0,6.0,4576
18303,400_2,5,5.0,5.0,4576
18304,100_1,8,5.0,2.0,4577
18305,100_2,6,6.0,3.0,4577
18306,400_1,2,6.0,7.0,4577
18307,400_2,1,6.0,8.0,4577
18308,100_1,5,4.0,6.0,4578
18309,100_2,5,5.0,5.0,4578
18310,400_1,5,5.0,5.0,4578
18311,400_2,3,4.0,8.0,4578
18312,100_1,5,6.0,4.0,4579
18313,100_2,6,4.0,5.0,4579
18314,400_1,6,5.0,4.0,4579
18315,400_2,5,6.0,4.0,4579
18316,100_1,8,3.0,4.0,4580
18317,100_2,6,4.0,5.0,4580
18318,400_1,5,3.0,7.0,4580
18319,400_2,2,4.0,9.0,4580
18320,100_1,12,1.0,2.0,4581
18321,100_2,13,1.0,1.0,4581
18322,400_1,4,0.0,11.0,4581
18323,400_2,0,2.0,13.0,4581
18324,100_1,5,7.0,3.0,4582
18325,100_2,4,8.0,3.0,4582
18326,400_1,7,2.0,6.0,4582
18327,400_2,4,5.0,6.0,4582
18328,100_1,2,12.0,1.0,4583
18329,100_2,4,8.0,3.0,4583
18330,400_1,14,1.0,0.0,4583
18331,400_2,14,0.0,1.0,4583
18332,100_1,5,2.0,8.0,4584
18333,100_2,11,1.0,3.0,4584
18334,400_1,7,6.0,2.0,4584
18335,400_2,4,7.0,4.0,4584
18336,100_1,7,0.0,8.0,4585
18337,100_2,3,1.0,11.0,4585
18338,400_1,6,7.0,2.0,4585
18339,400_2,10,3.0,2.0,4585
18340,100_1,3,7.0,5.0,4586
18341,100_2,8,3.0,4.0,4586
18342,400_1,4,4.0,7.0,4586
18343,400_2,10,2.0,3.0,4586
18344,100_1,7,0.0,8.0,4587
18345,100_2,9,3.0,3.0,4587
18346,400_1,6,8.0,1.0,4587
18347,400_2,7,7.0,1.0,4587
18348,100_1,1,11.0,3.0,4588
18349,100_2,4,10.0,1.0,4588
18350,400_1,7,3.0,5.0,4588
18351,400_2,13,0.0,2.0,4588
18352,100_1,4,3.0,8.0,4589
18353,100_2,6,4.0,5.0,4589
18354,400_1,7,4.0,4.0,4589
18355,400_2,6,7.0,2.0,4589
18356,100_1,5,8.0,2.0,4590
18357,100_2,5,5.0,5.0,4590
18358,400_1,6,4.0,5.0,4590
18359,400_2,2,5.0,8.0,4590
18360,100_1,9,2.0,4.0,4591
18361,100_2,6,3.0,6.0,4591
18362,400_1,7,4.0,4.0,4591
18363,400_2,6,9.0,0.0,4591
18364,100_1,6,6.0,3.0,4592
18365,100_2,7,3.0,5.0,4592
18366,400_1,5,5.0,5.0,4592
18367,400_2,3,8.0,4.0,4592
18368,100_1,5,8.0,2.0,4593
18369,100_2,10,5.0,0.0,4593
18370,400_1,6,1.0,8.0,4593
18371,400_2,6,1.0,8.0,4593
18372,100_1,13,1.0,1.0,4594
18373,100_2,6,5.0,4.0,4594
18374,400_1,3,1.0,11.0,4594
18375,400_2,1,2.0,12.0,4594
18376,100_1,6,4.0,5.0,4595
18377,100_2,5,4.0,6.0,4595
18378,400_1,6,6.0,3.0,4595
18379,400_2,8,3.0,4.0,4595
18380,100_1,6,7.0,2.0,4596
18381,100_2,5,3.0,7.0,4596
18382,400_1,8,3.0,4.0,4596
18383,400_2,9,1.0,5.0,4596
18384,100_1,4,8.0,3.0,4597
18385,100_2,5,7.0,3.0,4597
18386,400_1,2,3.0,10.0,4597
18387,400_2,6,0.0,9.0,4597
18388,100_1,3,7.0,5.0,4598
18389,100_2,4,11.0,0.0,4598
18390,400_1,6,5.0,4.0,4598
18391,400_2,4,5.0,6.0,4598
18392,100_1,3,8.0,4.0,4599
18393,100_2,5,7.0,3.0,4599
18394,400_1,2,7.0,6.0,4599
18395,400_2,3,4.0,8.0,4599
18396,100_1,5,5.0,5.0,4600
18397,100_2,7,6.0,2.0,4600
18398,400_1,4,6.0,5.0,4600
18399,400_2,6,4.0,5.0,4600
18400,100_1,3,12.0,0.0,4601
18401,100_2,3,11.0,1.0,4601
18402,400_1,11,1.0,3.0,4601
18403,400_2,6,5.0,4.0,4601
18404,100_1,5,5.0,5.0,4602
18405,100_2,4,5.0,6.0,4602
18406,400_1,4,4.0,7.0,4602
18407,400_2,7,6.0,2.0,4602
18408,100_1,4,8.0,3.0,4603
18409,100_2,6,8.0,1.0,4603
18410,400_1,7,3.0,5.0,4603
18411,400_2,5,4.0,6.0,4603
18412,100_1,6,8.0,1.0,4604
18413,100_2,4,9.0,2.0,4604
18414,400_1,8,0.0,7.0,4604
18415,400_2,7,2.0,6.0,4604
18416,100_1,4,11.0,0.0,4605
18417,100_2,2,11.0,2.0,4605
18418,400_1,12,0.0,3.0,4605
18419,400_2,7,3.0,5.0,4605
18420,100_1,7,1.0,7.0,4606
18421,100_2,5,5.0,5.0,4606
18422,400_1,6,6.0,3.0,4606
18423,400_2,4,6.0,5.0,4606
18424,100_1,7,2.0,6.0,4607
18425,100_2,7,4.0,4.0,4607
18426,400_1,6,6.0,3.0,4607
18427,400_2,8,5.0,2.0,4607
18428,100_1,3,8.0,4.0,4608
18429,100_2,1,11.0,3.0,4608
18430,400_1,5,8.0,2.0,4608
18431,400_2,5,7.0,3.0,4608
18432,100_1,7,5.0,3.0,4609
18433,100_2,11,3.0,1.0,4609
18434,400_1,2,2.0,11.0,4609
18435,400_2,1,3.0,11.0,4609
18436,100_1,6,4.0,5.0,4610
18437,100_2,3,8.0,4.0,4610
18438,400_1,4,2.0,9.0,4610
18439,400_2,4,4.0,7.0,4610
18440,100_1,2,8.0,5.0,4611
18441,100_2,3,9.0,3.0,4611
18442,400_1,5,3.0,7.0,4611
18443,400_2,12,1.0,2.0,4611
18444,100_1,5,8.0,2.0,4612
18445,100_2,5,8.0,2.0,4612
18446,400_1,7,1.0,7.0,4612
18447,400_2,9,0.0,6.0,4612
18448,100_1,7,7.0,1.0,4613
18449,100_2,6,6.0,3.0,4613
18450,400_1,2,3.0,10.0,4613
18451,400_2,5,4.0,6.0,4613
18452,100_1,5,6.0,4.0,4614
18453,100_2,6,6.0,3.0,4614
18454,400_1,5,6.0,4.0,4614
18455,400_2,4,5.0,6.0,4614
18456,100_1,2,12.0,1.0,4615
18457,100_2,2,13.0,0.0,4615
18458,400_1,12,1.0,2.0,4615
18459,400_2,14,0.0,1.0,4615
18460,100_1,11,4.0,0.0,4616
18461,100_2,11,4.0,0.0,4616
18462,400_1,7,0.0,8.0,4616
18463,400_2,7,0.0,8.0,4616
18464,100_1,2,8.0,5.0,4617
18465,100_2,4,7.0,4.0,4617
18466,400_1,2,3.0,10.0,4617
18467,400_2,6,3.0,6.0,4617
18468,100_1,7,0.0,8.0,4618
18469,100_2,7,7.0,1.0,4618
18470,400_1,7,8.0,0.0,4618
18471,400_2,7,8.0,0.0,4618
18472,100_1,3,12.0,0.0,4619
18473,100_2,3,12.0,0.0,4619
18474,400_1,15,0.0,0.0,4619
18475,400_2,14,0.0,1.0,4619
18476,100_1,11,2.0,2.0,4620
18477,100_2,4,7.0,4.0,4620
18478,400_1,6,3.0,6.0,4620
18479,400_2,4,4.0,7.0,4620
18480,100_1,1,11.0,3.0,4621
18481,100_2,0,12.0,3.0,4621
18482,400_1,4,6.0,5.0,4621
18483,400_2,10,3.0,2.0,4621
18484,100_1,6,6.0,3.0,4622
18485,100_2,6,6.0,3.0,4622
18486,400_1,4,2.0,9.0,4622
18487,400_2,4,2.0,9.0,4622
18488,100_1,5,7.0,3.0,4623
18489,100_2,4,9.0,2.0,4623
18490,400_1,4,4.0,7.0,4623
18491,400_2,3,5.0,7.0,4623
18492,100_1,4,4.0,7.0,4624
18493,100_2,5,3.0,7.0,4624
18494,400_1,3,10.0,2.0,4624
18495,400_2,2,6.0,7.0,4624
18496,100_1,15,,0.0,4625
18497,100_2,15,,0.0,4625
18498,400_1,3,,12.0,4625
18499,400_2,3,,12.0,4625
18500,100_1,14,1.0,0.0,4626
18501,100_2,11,3.0,1.0,4626
18502,400_1,2,1.0,12.0,4626
18503,400_2,1,2.0,12.0,4626
18504,100_1,6,6.0,3.0,4627
18505,100_2,4,7.0,4.0,4627
18506,400_1,4,7.0,4.0,4627
18507,400_2,4,10.0,1.0,4627
18508,100_1,9,1.0,5.0,4628
18509,100_2,8,2.0,5.0,4628
18510,400_1,11,4.0,0.0,4628
18511,400_2,6,6.0,3.0,4628
18512,100_1,6,4.0,5.0,4629
18513,100_2,6,5.0,4.0,4629
18514,400_1,2,6.0,7.0,4629
18515,400_2,8,1.0,6.0,4629
18516,100_1,7,7.0,1.0,4630
18517,100_2,2,7.0,6.0,4630
18518,400_1,4,4.0,7.0,4630
18519,400_2,8,0.0,7.0,4630
